frame_index,timestamp_sec,tx_relative,ty_relative,tz_relative,qw,qx,qy,qz,roll_deg,pitch_deg,yaw_deg,vx_relative_per_source_s,vy_relative_per_source_s,vz_relative_per_source_s,angular_rate_proxy_deg_per_source_s,pose_valid,confidence,source_layer,coordinate_frame,pose_semantics,scale_status
161,35.567,-0.16671893000602722,0.28675976395606995,-1.3680552244186401,-0.0328125678931855,0.9927345879798012,-0.0960696906312068,-0.06459092628886604,-176.94917275433704,7.732476782549721,-10.848693314005441,-0.0026707989828927067,0.005206210272652741,-0.05377769470214822,2.035187107686307,True,1.0,raw,official_glb_alignment,camera_pose_proxy,relative_only
162,35.767,-0.16839277744293213,0.28729745745658875,-1.3793359994888306,-0.03225910903831595,0.9929008807135046,-0.09374533882307698,-0.06571911754845529,-177.00621078675468,7.848456333424112,-10.581839286620728,-0.007765591144561736,0.008220161710466623,-0.06224087306431336,3.1136881559175427,True,1.0,raw,official_glb_alignment,camera_pose_proxy,relative_only
163,35.917,-0.16943688690662384,0.2896368205547333,-1.38983952999115,-0.037398409916695664,0.9932771827145869,-0.08844981430580869,-0.06464075791282067,-176.3627104488473,7.760247359390621,-9.930578470421864,-0.008140901724497555,0.006917019685109522,-0.047408342361450646,6.565729047165602,True,1.0,raw,official_glb_alignment,camera_pose_proxy,relative_only
164,36.067,-0.17083504796028137,0.2893725633621216,-1.3935585021972656,-0.04657226529307475,0.9931329187192098,-0.08652774568465459,-0.06348999203391595,-175.28143926225417,7.710488327986886,-9.640606143016416,-0.005285654749189083,0.008231827190944093,-0.0487797600882392,5.214892657455845,True,1.0,raw,official_glb_alignment,camera_pose_proxy,relative_only
165,36.267,-0.17128686606884003,0.2925179600715637,-1.4069124460220337,-0.045416251393745916,0.9940875668139286,-0.07603858859602156,-0.06281247216618772,-175.32787795481207,7.572982329548314,-8.438782930505827,-0.002687190260205939,0.011862686702183267,-0.05878073828560942,1.7352040603234562,True,1.0,raw,official_glb_alignment,camera_pose_proxy,relative_only
166,36.417,-0.17177556455135345,0.29352450370788574,-1.414131760597229,-0.04430606471530747,0.9936771325156086,-0.08151830141981416,-0.06322575012310205,-175.5011390612865,7.635786758797905,-9.079365568566537,-0.006199606827327284,0.0075638294219971935,-0.0559793199811672,0.8771454573287537,True,1.0,raw,official_glb_alignment,camera_pose_proxy,relative_only
167,36.617,-0.17345672845840454,0.2951653003692627,-1.426505208015442,-0.04390412927577671,0.9943581712410281,-0.07371296651319416,-0.062375101495379656,-175.48091582147833,7.4995838363341925,-8.182967310691655,0.0027902637209210965,0.0069530521120343605,-0.04586594445364797,10.893525873206679,True,1.0,raw,official_glb_alignment,camera_pose_proxy,relative_only
168,36.767,-0.17079897224903107,0.2959580719470978,-1.4301848411560059,-0.0521788370794932,0.9954707073026893,-0.050611682637525045,-0.061269057801747,-174.34812416248224,7.311565279714895,-5.4596448535749635,0.0006703535715738837,0.006007254123687659,-0.045832395553588215,10.37806688031968,True,1.0,raw,official_glb_alignment,camera_pose_proxy,relative_only
169,36.917,-0.17325562238693237,0.296967476606369,-1.4402549266815186,-0.049336368012554865,0.995637766943356,-0.04806113908773504,-0.06294034268230951,-174.66480095638067,7.473862073387564,-5.1785240322467505,-0.007702282496861174,0.010220408439636397,-0.04735367638724268,3.6443926112761753,True,1.0,raw,official_glb_alignment,camera_pose_proxy,relative_only
170,37.117,-0.17349477112293243,0.29953521490097046,-1.4467586278915405,-0.04220537421291689,0.9956343904187254,-0.053604908637494994,-0.06369757274062127,-175.53281029618967,7.548409272056223,-5.868813990083138,0.0021798270089285624,0.00788382121494835,-0.04507984433855311,14.529658085745327,True,1.0,raw,official_glb_alignment,camera_pose_proxy,relative_only
171,37.267,-0.17249268293380737,0.29972681403160095,-1.4560328722000122,-0.0529266782904709,0.9968335539344373,-0.004802567297076798,-0.05914869248709928,-173.93285388011333,6.801569617961711,-0.19120316500923334,0.0024685263633727928,0.007800459861755339,-0.04904440471104193,42.8695006689457,True,1.0,raw,official_glb_alignment,camera_pose_proxy,relative_only
172,37.467,-0.17263078689575195,0.30226537585258484,-1.4639241695404053,-0.089880102377281,0.9922565419969613,0.06153723742534807,-0.05967990005804712,-169.2343015115327,6.163936905584419,7.67894593868947,-0.012294564928327487,0.012316107749939164,-0.0526537214006705,24.045892796613163,True,1.0,raw,official_glb_alignment,camera_pose_proxy,relative_only
173,37.617,-0.17679578065872192,0.3040374517440796,-1.4744616746902466,-0.09538551464932772,0.9923994537074969,0.04969336204573475,-0.05979546508503939,-168.67121781859836,6.269311807155555,6.355704137397752,-0.015248996870858266,0.013376218932015502,-0.06453241620744951,23.38862051209036,True,1.0,raw,official_glb_alignment,camera_pose_proxy,relative_only
174,37.817,-0.17796793580055237,0.3069470524787903,-1.4865105152130127,-0.06237569362083437,0.9965690486219184,-0.0006181331625551157,-0.054396894079696605,-172.81959080175426,6.228718048013906,0.3201157757026993,-0.005906224250793433,0.017588734626769947,-0.052179609026227466,27.622987910916475,True,1.0,raw,official_glb_alignment,camera_pose_proxy,relative_only
175,37.967,-0.17886295914649963,0.3101935088634491,-1.4927245378494263,-0.0518852292076515,0.9967369812662488,-0.016944844037048382,-0.05946583411401441,-174.1365189160249,6.909530220512972,-1.5936174239482432,-0.016524295012156326,0.02124677101771057,-0.01832365989685076,7.11643166664515,True,1.0,raw,official_glb_alignment,camera_pose_proxy,relative_only
176,38.117,-0.18292522430419922,0.3133210837841034,-1.4920076131820679,-0.048283630445763406,0.9967616821169772,-0.006564995727023289,-0.06396671732561483,-174.4791509361582,7.362880567906931,-0.3992308088514426,-0.022190724100385303,0.012750370161873902,-0.051530769893101076,4.09331620528476,True,1.0,raw,official_glb_alignment,camera_pose_proxy,relative_only
177,38.317,-0.18662971258163452,0.314656138420105,-1.5107603073120117,-0.0417243952125605,0.9968483440516306,-0.021374702301107912,-0.06399668668928986,-175.34637499761516,7.43340092078689,-2.1542637936843976,-0.0006080951009477863,0.010859710829598518,-0.04211493900844012,5.3833566206830215,True,1.0,raw,official_glb_alignment,camera_pose_proxy,relative_only
178,38.467,-0.18313805758953094,0.3171219825744629,-1.506747841835022,-0.047867420794215236,0.9968290613266524,-0.02222464476286595,-0.05955331801251002,-174.6367747445639,6.941543639846088,-2.2289151176855646,0.010007236685071632,0.015752656119210316,-0.022761821746826078,2.4277374877381868,True,1.0,raw,official_glb_alignment,camera_pose_proxy,relative_only
179,38.667,-0.18312717974185944,0.3201695680618286,-1.5187269449234009,-0.04125612684000815,0.996731941514087,-0.02861871545958279,-0.06327983793565907,-175.45293631232065,7.383353004160034,-2.995776587792305,-0.004834106990269232,0.011389000075203985,-0.07224696023123575,1.6192954908644424,True,1.0,raw,official_glb_alignment,camera_pose_proxy,relative_only
180,38.817,-0.18482999503612518,0.3211081326007843,-1.5320342779159546,-0.04760407098986202,0.9965707243839002,-0.020999571083077376,-0.06434020314288452,-174.66543422582174,7.4833719801571705,-2.0651771413493574,-0.010669628779093526,0.014559626579284807,-0.06315747896830301,14.183348556042139,True,1.0,raw,official_glb_alignment,camera_pose_proxy,relative_only
181,38.967,-0.18632806837558746,0.324537456035614,-1.5376741886138916,-0.03268837946124817,0.9952755967156965,-0.0631465883316542,-0.06610949109231157,-176.71811153675728,7.800409051537555,-7.036872945021819,-0.018983142716543937,0.019526992525373106,-0.06150245666503881,36.343187429456854,True,1.0,raw,official_glb_alignment,camera_pose_proxy,relative_only
182,39.167,-0.1914740949869156,0.3279425799846649,-1.5535601377487183,-0.02209936142676976,0.9899398737423595,-0.12449419777872686,-0.06349692369652017,-178.384743583019,7.540025335015323,-14.229258248777768,-0.018980843680245458,0.010215640068054158,-0.046520914350236975,14.040972918373225,True,1.0,raw,official_glb_alignment,camera_pose_proxy,relative_only
183,39.317,-0.1929713636636734,0.328112930059433,-1.5539565086364746,-0.02191072121862269,0.9924748339506644,-0.10267497734522743,-0.06301962628767377,-178.2344143727924,7.4459094112769275,-11.697977800639443,3.0398368835449097e-05,-0.001837781497410358,-0.02025468008858809,22.32960774404585,True,1.0,raw,official_glb_alignment,camera_pose_proxy,relative_only
184,39.517,-0.19146345555782318,0.3272993564605713,-1.5606492757797241,-0.028399458304023115,0.9958030663130697,-0.05827030715767127,-0.06460878572823406,-177.16478123573415,7.584309739747231,-6.5098265949533145,0.0011126058442251978,0.016315664563860147,-0.05872760500226678,11.960742688677884,True,1.0,raw,official_glb_alignment,camera_pose_proxy,relative_only
185,39.667,-0.19258195161819458,0.33382341265678406,-1.574511170387268,-0.036933630282937883,0.9944621770080205,-0.07196385417301021,-0.06709760910164837,-176.30620128493973,7.976552830216793,-8.02031765542443,-0.016077629157475324,0.02178456102098773,-0.06200313568115335,5.831092064315354,True,1.0,raw,official_glb_alignment,camera_pose_proxy,relative_only
186,39.867,-0.19709062576293945,0.33492395281791687,-1.5823503732681274,-0.03036398752434941,0.9945260127299833,-0.07602361852661585,-0.06493417968329047,-177.07775363622707,7.6877450676499715,-8.546227237269171,-0.019909100873129627,0.01170754432678218,-0.053988184247697885,3.343376184537189,True,1.0,raw,official_glb_alignment,camera_pose_proxy,relative_only
187,40.017,-0.19955013692378998,0.33792105317115784,-1.5934070348739624,-0.02746175900610426,0.9951953262519257,-0.06729207737334002,-0.06560404500786769,-177.3491714604015,7.716617549132307,-7.5577465896596285,-0.001732657353083268,0.0019384423891703013,-0.04335721333821553,2.6191136363712317,True,1.0,raw,official_glb_alignment,camera_pose_proxy,relative_only
188,40.167,-0.19761042296886444,0.33550548553466797,-1.5953575372695923,-0.027452882452791247,0.9949463432033868,-0.06975784648682026,-0.06679787604978753,-177.37845494668926,7.859867339862585,-7.841010457183059,-0.014583468437195062,-0.008343458175659315,-0.035276072365897616,9.599578916379523,True,1.0,raw,official_glb_alignment,camera_pose_proxy,relative_only
189,40.367,-0.20465435087680817,0.3350008428096771,-1.6057536602020264,-0.010118634543479742,0.9937189768532048,-0.08814509908905213,-0.06819567276137498,-179.5321587308096,7.89270806033988,-10.105719969062106,-0.013182248388017874,-0.007013082504272432,-0.03681932176862429,21.274843070516763,True,1.0,raw,official_glb_alignment,camera_pose_proxy,relative_only
190,40.517,-0.20222420990467072,0.3330509066581726,-1.6082442998886108,-0.00032771979340755355,0.9899236906872689,-0.12432915188016727,-0.06777345504393022,179.06307779988165,7.715981083740868,-14.380309245415203,0.008605718612670864,0.008919664791652099,-0.031318664550781125,10.010466957477972,True,1.0,raw,official_glb_alignment,camera_pose_proxy,relative_only
191,40.717,-0.20164234936237335,0.33812272548675537,-1.6167151927947998,0.0006748672635080681,0.9911782379562354,-0.11488341673267029,-0.06608362668601572,179.04512581796033,7.5184961978400215,-13.285579037224357,0.00640124082565318,0.02226165362766847,-0.05099024091448186,4.327741501172844,True,1.0,raw,official_glb_alignment,camera_pose_proxy,relative_only
192,40.867,-0.19998377561569214,0.34084248542785645,-1.6260908842086792,-0.002082849497490706,0.9908286380409017,-0.11306916726470562,-0.07395698202366505,179.2702944586695,8.45475725134351,-13.074316911259919,-0.010529657204945732,0.002172390619913706,-0.04060467084248803,7.956598863336637,True,1.0,raw,official_glb_alignment,camera_pose_proxy,relative_only
193,41.017,-0.20480124652385712,0.3387744426727295,-1.6288965940475464,-0.011072418773130938,0.9885487885225135,-0.12937128023444103,-0.0768880101425781,-179.88417971751286,8.909836978582605,-14.902816214622563,-0.016852702413286413,0.008934140205383264,-0.014227117810930466,19.03966446129008,True,1.0,raw,official_glb_alignment,camera_pose_proxy,relative_only
194,41.217,-0.2058822214603424,0.3439694344997406,-1.6310703754425049,-0.023010707740692547,0.9833625208250969,-0.1684600885408064,-0.0639520018029697,-178.62916798574346,7.673554686012687,-19.35004757169358,0.00596753188541967,0.016951816422598978,-0.012609277452741555,14.224327483570157,True,1.0,raw,official_glb_alignment,camera_pose_proxy,relative_only
195,41.367,-0.20271261036396027,0.34470757842063904,-1.6333098411560059,-0.020380348923691328,0.9828767090360222,-0.17101677631942472,-0.06550785013705672,-178.97883114419002,7.801588675722995,-19.671226586441648,-0.005157377038683189,0.002790774617876314,-0.04191228321620379,6.169409873718572,True,1.0,raw,official_glb_alignment,camera_pose_proxy,relative_only
196,41.567,-0.20768730342388153,0.3449462056159973,-1.6457396745681763,-0.004939312737507095,0.9830670776284302,-0.17072481114721402,-0.06639098531824415,179.25097398271416,7.597902894943954,-19.75381354460436,-0.026217869349888286,-0.030042018209184798,-0.05880832672119117,11.399614838268663,True,1.0,raw,official_glb_alignment,camera_pose_proxy,relative_only
197,41.717,-0.2118888646364212,0.3341928720474243,-1.6538927555084229,0.010260929553392454,0.9849197829357839,-0.15468078860682682,-0.07682179470956764,177.45128326663433,8.519863250437309,-18.04057555787294,-0.05047172307968119,-0.02156427928379595,-0.05108390535627072,11.290517413937176,True,1.0,raw,official_glb_alignment,camera_pose_proxy,relative_only
198,41.917,-0.22535240650177002,0.3373987078666687,-1.663619041442871,0.02192969754180457,0.9816131363867667,-0.168098890798981,-0.08773540762321845,175.7817407948788,9.489783762754268,-19.785299192944933,0.004242658615112287,0.01617074012756341,-0.010358265468052413,14.921969818888186,True,1.0,raw,official_glb_alignment,camera_pose_proxy,relative_only
199,42.067,-0.2104039341211319,0.33985263109207153,-1.6575181484222412,-0.03079266763716905,0.9852707829772903,-0.15817310860655323,-0.057223802257834466,-177.54132496091387,7.036581369172259,-18.08943708854694,0.09965648253758842,0.016359488169352367,0.040672620137532936,48.7513423917649,True,1.0,raw,official_glb_alignment,camera_pose_proxy,relative_only
