frame_index,timestamp_sec,x_rel,y_rel,z_rel,qw,qx,qy,qz,confidence,layer,orientation_source,scale_status
183,39.317000000,-0.192971364,0.32811293,-1.55395651,0.992460561,0.0223110302,-0.0629381111,0.102776684,1,raw,raw_camera_orientation,relative_only
184,39.517000000,-0.191463456,0.327299356,-1.56064928,0.995792245,0.0287959679,-0.0645090356,0.0583710686,1,raw,raw_camera_orientation,relative_only
185,39.667000000,-0.192581952,0.333823413,-1.57451117,0.994446612,0.0373315757,-0.0670021559,0.0720624735,1,raw,raw_camera_orientation,relative_only
186,39.867000000,-0.197090626,0.334923953,-1.58235037,0.99451218,0.0307621606,-0.0648411235,0.076123855,1,raw,raw_camera_orientation,relative_only
187,40.017000000,-0.199550137,0.337921053,-1.59340703,0.995183815,0.0278592373,-0.0655079422,0.0673924898,1,raw,raw_camera_orientation,relative_only
188,40.167000000,-0.197610423,0.335505486,-1.59535754,0.994934658,0.0278507131,-0.0667027478,0.0698577705,1,raw,raw_camera_orientation,relative_only
189,40.367000000,-0.204654351,0.335000843,-1.60575366,0.993711714,0.0105183635,-0.0681099729,0.0882463881,1,raw,raw_camera_orientation,relative_only
190,40.517000000,-0.20222421,0.333050907,-1.6082443,0.989915443,0.000730243456,-0.0677033259,0.124431272,1,raw,raw_camera_orientation,relative_only
191,40.717000000,-0.201642349,0.338122725,-1.61671519,0.991171396,-0.000273204798,-0.0660098622,0.114986466,1,raw,raw_camera_orientation,relative_only
192,40.867000000,-0.199983776,0.340842485,-1.62609088,0.990821911,0.00248518118,-0.0738822069,0.11316883,1,raw,raw_camera_orientation,relative_only
193,41.017000000,-0.204801247,0.338774443,-1.62889659,0.988536859,0.0114761941,-0.0768185833,0.129468455,1,raw,raw_camera_orientation,relative_only
194,41.217000000,-0.205882221,0.343969434,-1.63107038,0.983339425,0.0234154691,-0.063896612,0.168560122,1,raw,raw_camera_orientation,relative_only
195,41.367000000,-0.20271261,0.344707578,-1.63330984,0.982854474,0.0207854298,-0.0654538371,0.171116464,1,raw,raw_camera_orientation,relative_only
196,41.567000000,-0.207687303,0.344946206,-1.64573967,0.983050897,0.00534454746,-0.0663388362,0.170826021,1,raw,raw_camera_orientation,relative_only
197,41.717000000,-0.211888865,0.334192872,-1.65389276,0.984912737,-0.0098555415,-0.0767652495,0.154780053,1,raw,raw_camera_orientation,relative_only
198,41.917000000,-0.225352407,0.337398708,-1.66361904,0.981610119,-0.0215225668,-0.0876859015,0.168194935,1,raw,raw_camera_orientation,relative_only
199,42.067000000,-0.210403934,0.339852631,-1.65751815,0.985245239,0.0311960652,-0.0571632409,0.158275041,1,raw,raw_camera_orientation,relative_only
